p,gap,res_mod30,next_res_mod30
79399,12,19,1
79411,12,1,13
79423,4,13,17
79427,6,17,23
79433,18,23,11
79451,30,11,11
79481,12,11,23
79493,38,23,1
79531,6,1,7
79537,12,7,19
79549,10,19,29
79559,2,29,1
79561,18,1,19
79579,10,19,29
79589,12,29,11
79601,8,11,19
79609,4,19,23
79613,8,23,1
79621,6,1,7
79627,4,7,11
79631,2,11,13
79633,24,13,7
79657,12,7,19
79669,18,19,7
79687,4,7,11
79691,2,11,13
79693,4,13,17
79697,2,17,19
79699,58,19,17
79757,12,17,29
79769,8,29,7
79777,24,7,1
79801,10,1,11
79811,2,11,13
79813,4,13,17
79817,6,17,23
79823,6,23,29
79829,12,29,11
79841,2,11,13
79843,4,13,17
79847,14,17,1
79861,6,1,7
79867,6,7,13
79873,16,13,29
79889,12,29,11
79901,2,11,13
79903,4,13,17
79907,32,17,19
79939,4,19,23
79943,24,23,17
79967,6,17,23
79973,6,23,29
79979,8,29,7
79987,10,7,17
79997,2,17,19
79999,22,19,11
80021,18,11,29
80039,12,29,11
80051,20,11,1
80071,6,1,7
80077,30,7,7
80107,4,7,11
80111,30,11,11
80141,6,11,17
80147,2,17,19
80149,4,19,23
80153,14,23,7
80167,6,7,13
80173,4,13,17
80177,14,17,1
80191,16,1,17
80207,2,17,19
80209,12,19,1
80221,10,1,11
80231,2,11,13
80233,6,13,19
80239,12,19,1
80251,12,1,13
80263,10,13,23
80273,6,23,29
80279,8,29,7
80287,22,7,29
80309,8,29,7
80317,12,7,19
80329,12,19,1
80341,6,1,7
80347,16,7,23
80363,6,23,29
80369,18,29,17
80387,20,17,7
80407,22,7,29
80429,18,29,17
80447,2,17,19
80449,22,19,11
80471,2,11,13
80473,16,13,29
80489,2,29,1
80491,22,1,23
80513,14,23,7
80527,10,7,17
80537,20,17,7
80557,10,7,17
80567,32,17,19
80599,4,19,23
80603,8,23,1
80611,10,1,11
80621,6,11,17
80627,2,17,19
80629,22,19,11
80651,6,11,17
80657,12,17,29
80669,2,29,1
80671,6,1,7
80677,4,7,11
80681,2,11,13
80683,4,13,17
80687,14,17,1
80701,12,1,13
80713,24,13,7
80737,10,7,17
80747,2,17,19
80749,12,19,1
80761,16,1,17
80777,2,17,19
80779,4,19,23
80783,6,23,29
80789,14,29,13
80803,6,13,19
80809,10,19,29
80819,12,29,11
80831,2,11,13
80833,16,13,29
80849,14,29,13
80863,34,13,17
80897,12,17,29
80909,2,29,1
80911,6,1,7
80917,6,7,13
80923,6,13,19
80929,4,19,23
80933,20,23,13
80953,10,13,23
80963,26,23,19
80989,12,19,1
81001,12,1,13
81013,4,13,17
81017,2,17,19
81019,4,19,23
81023,8,23,1
81031,10,1,11
81041,2,11,13
81043,4,13,17
81047,2,17,19
81049,22,19,11
81071,6,11,17
81077,6,17,23
81083,14,23,7
81097,4,7,11
81101,18,11,29
81119,12,29,11
81131,26,11,7
81157,6,7,13
81163,10,13,23
81173,8,23,1
81181,16,1,17
81197,2,17,19
81199,4,19,23
81203,20,23,13
81223,10,13,23
81233,6,23,29
81239,42,29,11
81281,2,11,13
81283,10,13,23
81293,6,23,29
81299,8,29,7
81307,24,7,1
81331,12,1,13
81343,6,13,19
81349,4,19,23
81353,6,23,29
81359,12,29,11
81371,2,11,13
81373,28,13,11
81401,8,11,19
81409,12,19,1
81421,18,1,19
81439,18,19,7
81457,6,7,13
81463,46,13,29
81509,8,29,7
81517,10,7,17
81527,6,17,23
81533,14,23,7
81547,4,7,11
81551,2,11,13
81553,6,13,19
81559,4,19,23
81563,6,23,29
81569,42,29,11
81611,8,11,19
81619,10,19,29
81629,8,29,7
81637,10,7,17
81647,2,17,19
81649,18,19,7
81667,4,7,11
81671,6,11,17
81677,12,17,29
81689,12,29,11
81701,2,11,13
81703,4,13,17
81707,20,17,7
81727,10,7,17
81737,12,17,29
81749,12,29,11
81761,8,11,19
81769,4,19,23
81773,26,23,19
81799,18,19,7
81817,22,7,29
81839,8,29,7
81847,6,7,13
81853,16,13,29
81869,14,29,13
81883,16,13,29
81899,2,29,1
81901,18,1,19
81919,10,19,29
81929,2,29,1
81931,6,1,7
81937,6,7,13
81943,10,13,23
81953,14,23,7
81967,4,7,11
81971,2,11,13
81973,30,13,13
82003,4,13,17
82007,2,17,19
82009,4,19,23
82013,8,23,1
82021,10,1,11
82031,6,11,17
82037,2,17,19
82039,12,19,1
82051,16,1,17
82067,6,17,23
82073,56,23,19
82129,10,19,29
82139,2,29,1
82141,12,1,13
82153,10,13,23
82163,8,23,1
82171,12,1,13
82183,6,13,19
82189,4,19,23
82193,14,23,7
82207,10,7,17
82217,2,17,19
82219,4,19,23
82223,8,23,1
82231,6,1,7
82237,4,7,11
82241,20,11,1
82261,6,1,7
82267,12,7,19
82279,22,19,11
82301,6,11,17
82307,32,17,19
82339,10,19,29
82349,2,29,1
82351,10,1,11
82361,12,11,23
82373,14,23,7
82387,6,7,13
82393,28,13,11
82421,36,11,17
82457,6,17,23
82463,6,23,29
82469,2,29,1
82471,12,1,13
82483,4,13,17
82487,6,17,23
82493,6,23,29
82499,8,29,7
82507,22,7,29
82529,2,29,1
82531,18,1,19
82549,10,19,29
82559,2,29,1
82561,6,1,7
82567,4,7,11
82571,20,11,1
82591,10,1,11
82601,8,11,19
82609,4,19,23
82613,6,23,29
82619,14,29,13
82633,18,13,1
82651,6,1,7
82657,42,7,19
82699,22,19,11
82721,2,11,13
82723,4,13,17
82727,2,17,19
82729,28,19,17
82757,2,17,19
82759,4,19,23
82763,18,23,11
82781,6,11,17
82787,6,17,23
82793,6,23,29
82799,12,29,11
82811,2,11,13
82813,24,13,7
82837,10,7,17
82847,36,17,23
82883,6,23,29
82889,2,29,1
82891,12,1,13
82903,10,13,23
82913,26,23,19
82939,24,19,13
82963,18,13,1
82981,16,1,17
82997,6,17,23
83003,6,23,29
83009,14,29,13
83023,24,13,7
83047,12,7,19
83059,4,19,23
83063,8,23,1
83071,6,1,7
83077,12,7,19
83089,4,19,23
83093,8,23,1
83101,16,1,17
83117,20,17,7
83137,40,7,17
83177,26,17,13
83203,4,13,17
83207,12,17,29
83219,2,29,1
83221,6,1,7
83227,4,7,11
83231,2,11,13
83233,10,13,23
83243,14,23,7
83257,10,7,17
83267,2,17,19
83269,4,19,23
83273,26,23,19
83299,12,19,1
83311,28,1,29
83339,2,29,1
83341,16,1,17
83357,26,17,13
83383,6,13,19
83389,10,19,29
83399,2,29,1
83401,6,1,7
83407,10,7,17
83417,6,17,23
83423,8,23,1
83431,6,1,7
83437,6,7,13
83443,6,13,19
83449,10,19,29
83459,12,29,11
83471,6,11,17
83477,20,17,7
83497,40,7,17
83537,20,17,7
83557,4,7,11
83561,2,11,13
83563,16,13,29
83579,12,29,11
83591,6,11,17
83597,12,17,29
83609,8,29,7
83617,4,7,11
83621,18,11,29
83639,2,29,1
83641,12,1,13
83653,10,13,23
83663,26,23,19
83689,12,19,1
83701,16,1,17
83717,2,17,19
83719,18,19,7
83737,24,7,1
83761,12,1,13
83773,4,13,17
83777,14,17,1
83791,22,1,23
83813,20,23,13
83833,10,13,23
83843,14,23,7
83857,12,7,19
83869,4,19,23
83873,18,23,11
83891,12,11,23
83903,8,23,1
83911,10,1,11
83921,12,11,23
83933,6,23,29
83939,30,29,29
83969,14,29,13
83983,4,13,17
83987,24,17,11
84011,6,11,17
84017,30,17,17
84047,6,17,23
84053,6,23,29
84059,2,29,1
84061,6,1,7
84067,22,7,29
84089,32,29,1
84121,6,1,7
84127,4,7,11
84131,6,11,17
84137,6,17,23
84143,20,23,13
84163,16,13,29
84179,2,29,1
84181,10,1,11
84191,8,11,19
84199,12,19,1
84211,10,1,11
84221,2,11,13
84223,6,13,19
84229,10,19,29
84239,8,29,7
84247,16,7,23
84263,36,23,29
84299,8,29,7
84307,6,7,13
84313,4,13,17
84317,2,17,19
84319,28,19,17
84347,2,17,19
84349,28,19,17
84377,12,17,29
84389,2,29,1
84391,10,1,11
84401,6,11,17
84407,14,17,1
84421,10,1,11
84431,6,11,17
84437,6,17,23
84443,6,23,29
84449,8,29,7
84457,6,7,13
84463,4,13,17
84467,14,17,1
84481,18,1,19
84499,4,19,23
84503,6,23,29
84509,12,29,11
84521,2,11,13
84523,10,13,23
84533,18,23,11
84551,8,11,19
84559,30,19,19
84589,40,19,29
84629,2,29,1
84631,18,1,19
84649,4,19,23
84653,6,23,29
84659,14,29,13
84673,18,13,1
84691,6,1,7
84697,4,7,11
84701,12,11,23
84713,6,23,29
84719,12,29,11
84731,6,11,17
84737,14,17,1
84751,10,1,11
84761,26,11,7
84787,6,7,13
84793,16,13,29
84809,2,29,1
84811,16,1,17
84827,30,17,17
84857,2,17,19
84859,10,19,29
84869,2,29,1
84871,42,1,13
84913,6,13,19
84919,28,19,17
84947,14,17,1
84961,6,1,7
84967,10,7,17
84977,2,17,19
84979,12,19,1
84991,18,1,19
85009,12,19,1
85021,6,1,7
85027,10,7,17
85037,12,17,29
85049,12,29,11
85061,20,11,1
85081,6,1,7
85087,4,7,11
85091,2,11,13
85093,10,13,23
85103,6,23,29
85109,12,29,11
85121,12,11,23
85133,14,23,7
85147,12,7,19
85159,34,19,23
85193,6,23,29
85199,2,29,1
85201,12,1,13
85213,10,13,23
85223,6,23,29
85229,8,29,7
85237,6,7,13
85243,4,13,17
85247,12,17,29
85259,38,29,7
85297,6,7,13
85303,10,13,23
85313,18,23,11
85331,2,11,13
85333,28,13,11
85361,2,11,13
85363,6,13,19
85369,12,19,1
85381,30,1,1
85411,16,1,17
85427,2,17,19
85429,10,19,29
85439,8,29,7
85447,4,7,11
85451,2,11,13
85453,16,13,29
85469,18,29,17
85487,26,17,13
85513,4,13,17
85517,6,17,23
85523,8,23,1
85531,18,1,19
85549,22,19,11
85571,6,11,17
85577,20,17,7
85597,4,7,11
85601,6,11,17
85607,12,17,29
85619,2,29,1
85621,6,1,7
85627,12,7,19
85639,4,19,23
85643,18,23,11
85661,6,11,17
85667,2,17,19
85669,22,19,11
85691,12,11,23
85703,8,23,1
85711,6,1,7
85717,16,7,23
85733,18,23,11
85751,30,11,11
85781,12,11,23
85793,24,23,17
85817,2,17,19
85819,10,19,29
85829,2,29,1
85831,6,1,7
85837,6,7,13
85843,4,13,17
85847,6,17,23
85853,36,23,29
85889,14,29,13
85903,6,13,19
85909,22,19,11
85931,2,11,13
85933,58,13,11
85991,8,11,19
85999,12,19,1
86011,6,1,7
86017,10,7,17
86027,2,17,19
86029,40,19,29
86069,8,29,7
86077,6,7,13
86083,28,13,11
86111,2,11,13
86113,4,13,17
86117,14,17,1
86131,6,1,7
86137,6,7,13
86143,18,13,1
86161,10,1,11
86171,8,11,19
86179,4,19,23
86183,14,23,7
86197,4,7,11
86201,8,11,19
86209,30,19,19
86239,4,19,23
86243,6,23,29
86249,8,29,7
86257,6,7,13
86263,6,13,19
86269,18,19,7
86287,4,7,11
86291,2,11,13
86293,4,13,17
86297,14,17,1
86311,12,1,13
86323,18,13,1
86341,10,1,11
86351,2,11,13
86353,4,13,17
86357,12,17,29
86369,2,29,1
86371,10,1,11
86381,8,11,19
86389,10,19,29
86399,14,29,13
86413,10,13,23
86423,18,23,11
86441,12,11,23
86453,8,23,1
86461,6,1,7
86467,10,7,17
86477,14,17,1
86491,10,1,11
86501,8,11,19
86509,22,19,11
86531,2,11,13
86533,6,13,19
86539,22,19,11
86561,12,11,23
86573,6,23,29
86579,8,29,7
86587,12,7,19
86599,28,19,17
86627,2,17,19
86629,48,19,7
86677,12,7,19
86689,4,19,23
86693,18,23,11
86711,8,11,19
86719,10,19,29
86729,14,29,13
86743,10,13,23
86753,14,23,7
86767,4,7,11
86771,12,11,23
86783,30,23,23
86813,24,23,17
86837,6,17,23
86843,8,23,1
86851,6,1,7
86857,4,7,11
86861,8,11,19
86869,54,19,13
86923,4,13,17
86927,2,17,19
86929,10,19,29
86939,12,29,11
86951,8,11,19
86959,10,19,29
86969,12,29,11
86981,12,11,23
86993,18,23,11
87011,2,11,13
87013,24,13,7
87037,4,7,11
87041,8,11,19
87049,22,19,11
87071,12,11,23
87083,20,23,13
87103,4,13,17
87107,12,17,29
87119,2,29,1
87121,12,1,13
87133,16,13,29
87149,2,29,1
87151,28,1,29
87179,2,29,1
87181,6,1,7
87187,24,7,1
87211,10,1,11
87221,2,11,13
87223,28,13,11
87251,2,11,13
87253,4,13,17
87257,20,17,7
87277,4,7,11
87281,12,11,23
87293,6,23,29
87299,14,29,13
87313,4,13,17
87317,6,17,23
87323,14,23,7
87337,22,7,29
87359,24,29,23
87383,20,23,13
87403,4,13,17
87407,14,17,1
87421,6,1,7
87427,6,7,13
87433,10,13,23
87443,30,23,23
87473,8,23,1
87481,10,1,11
87491,18,11,29
87509,2,29,1
87511,6,1,7
87517,6,7,13
87523,16,13,29
87539,2,29,1
87541,6,1,7
87547,6,7,13
87553,4,13,17
87557,2,17,19
87559,24,19,13
87583,4,13,17
87587,2,17,19
87589,24,19,13
87613,10,13,23
87623,6,23,29
87629,2,29,1
87631,10,1,11
87641,2,11,13
87643,6,13,19
87649,22,19,11
87671,8,11,19
87679,4,19,23
87683,8,23,1
87691,6,1,7
87697,4,7,11
87701,18,11,29
87719,2,29,1
87721,18,1,19
87739,4,19,23
87743,8,23,1
87751,16,1,17
87767,26,17,13
87793,4,13,17
87797,6,17,23
87803,8,23,1
87811,22,1,23
87833,20,23,13
87853,16,13,29
87869,8,29,7
87877,4,7,11
87881,6,11,17
87887,24,17,11
87911,6,11,17
87917,14,17,1
87931,12,1,13
87943,16,13,29
87959,2,29,1
87961,12,1,13
87973,4,13,17
87977,14,17,1
87991,10,1,11
88001,2,11,13
88003,4,13,17
88007,12,17,29
88019,18,29,17
88037,32,17,19
88069,10,19,29
88079,14,29,13
88093,24,13,7
88117,12,7,19
88129,40,19,29
88169,8,29,7
88177,34,7,11
88211,12,11,23
88223,14,23,7
88237,4,7,11
88241,18,11,29
88259,2,29,1
88261,28,1,29
88289,12,29,11
88301,20,11,1
88321,6,1,7
88327,10,7,17
88337,2,17,19
88339,40,19,29
88379,18,29,17
88397,14,17,1
88411,12,1,13
88423,4,13,17
88427,36,17,23
88463,6,23,29
88469,2,29,1
88471,22,1,23
88493,6,23,29
88499,14,29,13
88513,10,13,23
88523,24,23,17
88547,42,17,29
88589,2,29,1
88591,16,1,17
88607,2,17,19
88609,34,19,23
88643,8,23,1
88651,6,1,7
88657,4,7,11
88661,2,11,13
88663,4,13,17
88667,14,17,1
88681,40,1,11
88721,8,11,19
88729,12,19,1
88741,6,1,7
88747,24,7,1
88771,18,1,19
88789,4,19,23
88793,6,23,29
88799,2,29,1
88801,6,1,7
88807,4,7,11
88811,2,11,13
88813,4,13,17
88817,2,17,19
88819,24,19,13
88843,10,13,23
88853,8,23,1
88861,6,1,7
88867,6,7,13
88873,10,13,23
88883,14,23,7
88897,6,7,13
88903,16,13,29
88919,18,29,17
88937,14,17,1
88951,18,1,19
88969,24,19,13
88993,4,13,17
88997,6,17,23
89003,6,23,29
89009,8,29,7
89017,4,7,11
89021,20,11,1
89041,10,1,11
89051,6,11,17
89057,12,17,29
89069,2,29,1
89071,12,1,13
89083,4,13,17
89087,14,17,1
89101,6,1,7
89107,6,7,13
89113,6,13,19
89119,4,19,23
89123,14,23,7
89137,16,7,23
89153,36,23,29
89189,14,29,13
89203,6,13,19
89209,4,19,23
89213,14,23,7
89227,4,7,11
89231,6,11,17
89237,24,17,11
89261,8,11,19
89269,4,19,23
89273,20,23,13
89293,10,13,23
89303,14,23,7
89317,12,7,19
89329,34,19,23
89363,8,23,1
89371,10,1,11
89381,6,11,17
89387,6,17,23
89393,6,23,29
89399,14,29,13
89413,4,13,17
89417,14,17,1
89431,12,1,13
89443,6,13,19
89449,10,19,29
89459,18,29,17
89477,14,17,1
89491,10,1,11
89501,12,11,23
89513,6,23,29
89519,2,29,1
89521,6,1,7
89527,6,7,13
89533,28,13,11
89561,2,11,13
89563,4,13,17
89567,24,17,11
89591,6,11,17
89597,2,17,19
89599,4,19,23
89603,8,23,1
89611,16,1,17
89627,6,17,23
89633,20,23,13
89653,4,13,17
89657,2,17,19
89659,10,19,29
89669,2,29,1
89671,10,1,11
89681,8,11,19
89689,64,19,23
89753,6,23,29
89759,8,29,7
89767,12,7,19
89779,4,19,23
89783,14,23,7
89797,12,7,19
89809,10,19,29
89819,2,29,1
89821,12,1,13
89833,6,13,19
89839,10,19,29
89849,18,29,17
89867,24,17,11
89891,6,11,17
89897,2,17,19
89899,10,19,29
89909,8,29,7
89917,6,7,13
89923,16,13,29
89939,20,29,19
89959,4,19,23
89963,14,23,7
89977,6,7,13
89983,6,13,19
89989,12,19,1
90001,6,1,7
90007,4,7,11
90011,6,11,17
90017,2,17,19
90019,4,19,23
90023,8,23,1
90031,22,1,23
90053,6,23,29
90059,8,29,7
90067,4,7,11
90071,2,11,13
90073,16,13,29
90089,18,29,17
90107,14,17,1
90121,6,1,7
90127,22,7,29
90149,14,29,13
90163,10,13,23
90173,14,23,7
90187,4,7,11
90191,6,11,17
90197,2,17,19
90199,4,19,23
90203,14,23,7
90217,10,7,17
90227,12,17,29
90239,8,29,7
90247,16,7,23
90263,8,23,1
90271,10,1,11
90281,8,11,19
90289,24,19,13
90313,40,13,23
90353,6,23,29
90359,12,29,11
90371,2,11,13
90373,6,13,19
90379,18,19,7
90397,4,7,11
90401,2,11,13
90403,4,13,17
90407,30,17,17
90437,2,17,19
90439,30,19,19
90469,4,19,23
90473,8,23,1
90481,18,1,19
90499,12,19,1
90511,12,1,13
90523,4,13,17
90527,2,17,19
90529,4,19,23
90533,14,23,7
90547,36,7,13
90583,16,13,29
90599,18,29,17
90617,2,17,19
90619,12,19,1
90631,10,1,11
90641,6,11,17
90647,12,17,29
90659,18,29,17
90677,2,17,19
90679,18,19,7
90697,6,7,13
90703,6,13,19
90709,22,19,11
90731,18,11,29
90749,38,29,7
90787,6,7,13
90793,10,13,23
90803,18,23,11
90821,2,11,13
90823,10,13,23
90833,8,23,1
90841,6,1,7
90847,16,7,23
90863,24,23,17
90887,14,17,1
90901,6,1,7
90907,4,7,11
90911,6,11,17
90917,14,17,1
90931,16,1,17
90947,24,17,11
90971,6,11,17
90977,12,17,29
90989,8,29,7
90997,12,7,19
91009,10,19,29
91019,14,29,13
91033,46,13,29
91079,2,29,1
91081,16,1,17
91097,2,17,19
91099,22,19,11
91121,6,11,17
91127,2,17,19
91129,10,19,29
91139,2,29,1
91141,10,1,11
91151,2,11,13
91153,6,13,19
91159,4,19,23
91163,20,23,13
91183,10,13,23
91193,6,23,29
91199,30,29,29
91229,8,29,7
91237,6,7,13
91243,6,13,19
91249,4,19,23
91253,30,23,23
91283,8,23,1
91291,6,1,7
91297,6,7,13
91303,6,13,19
91309,22,19,11
91331,36,11,17
91367,2,17,19
91369,4,19,23
91373,8,23,1
91381,6,1,7
91387,6,7,13
91393,4,13,17
91397,14,17,1
91411,12,1,13
91423,10,13,23
91433,20,23,13
91453,4,13,17
91457,2,17,19
91459,4,19,23
91463,30,23,23
91493,6,23,29
91499,14,29,13
91513,16,13,29
91529,12,29,11
91541,30,11,11
91571,2,11,13
91573,4,13,17
91577,6,17,23
91583,8,23,1
91591,30,1,1
91621,10,1,11
91631,8,11,19
91639,34,19,23
91673,18,23,11
91691,12,11,23
91703,8,23,1
91711,22,1,23
91733,20,23,13
91753,4,13,17
91757,14,17,1
91771,10,1,11
91781,20,11,1
91801,6,1,7
91807,4,7,11
91811,2,11,13
91813,10,13,23
91823,14,23,7
91837,4,7,11
91841,26,11,7
91867,6,7,13
91873,36,13,19
91909,12,19,1
91921,18,1,19
91939,4,19,23
91943,8,23,1
91951,6,1,7
91957,4,7,11
91961,6,11,17
91967,2,17,19
91969,28,19,17
91997,6,17,23
92003,6,23,29
92009,24,29,23
92033,8,23,1
92041,10,1,11
92051,26,11,7
92077,6,7,13
92083,24,13,7
92107,4,7,11
92111,8,11,19
92119,24,19,13
92143,10,13,23
92153,20,23,13
92173,4,13,17
92177,2,17,19
92179,10,19,29
92189,14,29,13
92203,16,13,29
92219,2,29,1
92221,6,1,7
92227,6,7,13
92233,4,13,17
92237,6,17,23
92243,8,23,1
92251,18,1,19
92269,28,19,17
92297,14,17,1
92311,6,1,7
92317,16,7,23
92333,14,23,7
92347,6,7,13
92353,4,13,17
92357,6,17,23
92363,6,23,29
92369,8,29,7
92377,4,7,11
92381,2,11,13
92383,4,13,17
92387,12,17,29
92399,2,29,1
92401,12,1,13
92413,6,13,19
92419,12,19,1
92431,28,1,29
92459,2,29,1
92461,6,1,7
92467,12,7,19
92479,10,19,29
92489,14,29,13
92503,4,13,17
92507,44,17,1
92551,6,1,7
92557,10,7,17
92567,2,17,19
92569,12,19,1
92581,12,1,13
92593,30,13,13
92623,4,13,17
92627,12,17,29
92639,2,29,1
92641,6,1,7
92647,10,7,17
92657,12,17,29
92669,2,29,1
92671,10,1,11
92681,2,11,13
92683,10,13,23
92693,6,23,29
92699,8,29,7
92707,10,7,17
92717,6,17,23
92723,14,23,7
92737,16,7,23
92753,8,23,1
92761,6,1,7
92767,12,7,19
92779,10,19,29
92789,2,29,1
92791,10,1,11
92801,8,11,19
92809,12,19,1
92821,10,1,11
92831,18,11,29
92849,8,29,7
92857,4,7,11
92861,2,11,13
92863,4,13,17
92867,26,17,13
92893,6,13,19
92899,22,19,11
92921,6,11,17
92927,14,17,1
92941,10,1,11
92951,6,11,17
92957,2,17,19
92959,28,19,17
92987,6,17,23
92993,8,23,1
93001,46,1,17
93047,6,17,23
93053,6,23,29
93059,18,29,17
93077,6,17,23
93083,6,23,29
93089,8,29,7
93097,6,7,13
93103,10,13,23
93113,18,23,11
93131,2,11,13
93133,6,13,19
93139,12,19,1
93151,18,1,19
93169,10,19,29
93179,8,29,7
93187,12,7,19
93199,30,19,19
93229,10,19,29
93239,2,29,1
93241,10,1,11
93251,2,11,13
93253,4,13,17
93257,6,17,23
93263,18,23,11
93281,2,11,13
93283,4,13,17
93287,20,17,7
93307,12,7,19
93319,4,19,23
93323,6,23,29
93329,8,29,7
93337,34,7,11
93371,6,11,17
93377,6,17,23
93383,24,23,17
93407,12,17,29
93419,8,29,7
93427,36,7,13
93463,16,13,29
93479,2,29,1
93481,6,1,7
93487,4,7,11
93491,2,11,13
93493,4,13,17
93497,6,17,23
93503,20,23,13
93523,6,13,19
93529,24,19,13
93553,4,13,17
93557,2,17,19
93559,4,19,23
93563,18,23,11
93581,20,11,1
93601,6,1,7
93607,22,7,29
93629,8,29,7
93637,46,7,23
93683,18,23,11
93701,2,11,13
93703,16,13,29
93719,20,29,19
93739,22,19,11
93761,2,11,13
93763,24,13,7
93787,22,7,29
93809,2,29,1
93811,16,1,17
93827,24,17,11
93851,20,11,1
93871,16,1,17
93887,2,17,19
93889,4,19,23
93893,8,23,1
93901,10,1,11
93911,2,11,13
93913,10,13,23
93923,14,23,7
93937,4,7,11
93941,8,11,19
93949,18,19,7
93967,4,7,11
93971,8,11,19
93979,4,19,23
93983,14,23,7
93997,10,7,17
94007,2,17,19
94009,24,19,13
94033,16,13,29
94049,8,29,7
94057,6,7,13
94063,16,13,29
94079,20,29,19
94099,10,19,29
94109,2,29,1
94111,6,1,7
94117,4,7,11
94121,30,11,11
94151,2,11,13
94153,16,13,29
94169,32,29,1
94201,6,1,7
94207,12,7,19
94219,10,19,29
94229,24,29,23
94253,8,23,1
94261,12,1,13
94273,18,13,1
94291,16,1,17
94307,2,17,19
94309,12,19,1
94321,6,1,7
94327,4,7,11
94331,12,11,23
94343,6,23,29
94349,2,29,1
94351,28,1,29
94379,18,29,17
94397,2,17,19
94399,22,19,11
94421,6,11,17
94427,6,17,23
94433,6,23,29
94439,2,29,1
94441,6,1,7
94447,16,7,23
94463,14,23,7
94477,6,7,13
94483,30,13,13
94513,16,13,29
94529,2,29,1
94531,10,1,11
94541,2,11,13
94543,4,13,17
94547,12,17,29
94559,2,29,1
94561,12,1,13
94573,10,13,23
94583,14,23,7
94597,6,7,13
94603,10,13,23
94613,8,23,1
94621,28,1,29
94649,2,29,1
94651,36,1,7
94687,6,7,13
94693,16,13,29
94709,14,29,13
94723,4,13,17
94727,20,17,7
94747,24,7,1
94771,6,1,7
94777,4,7,11
94781,8,11,19
94789,4,19,23
94793,18,23,11
94811,8,11,19
94819,4,19,23
94823,14,23,7
94837,4,7,11
94841,6,11,17
94847,2,17,19
94849,24,19,13
94873,16,13,29
94889,14,29,13
94903,4,13,17
94907,26,17,13
94933,16,13,29
94949,2,29,1
94951,10,1,11
94961,32,11,13
94993,6,13,19
94999,4,19,23
95003,6,23,29
95009,12,29,11
95021,6,11,17
95027,36,17,23
95063,8,23,1
95071,12,1,13
95083,4,13,17
95087,2,17,19
95089,4,19,23
95093,8,23,1
95101,6,1,7
95107,4,7,11
95111,20,11,1
95131,12,1,13
95143,10,13,23
95153,24,23,17
95177,12,17,29
95189,2,29,1
95191,12,1,13
95203,10,13,23
95213,6,23,29
95219,12,29,11
95231,2,11,13
95233,6,13,19
95239,18,19,7
95257,4,7,11
95261,6,11,17
95267,6,17,23
95273,6,23,29
95279,8,29,7
95287,24,7,1
95311,6,1,7
95317,10,7,17
95327,12,17,29
95339,30,29,29
95369,14,29,13
95383,10,13,23
95393,8,23,1
95401,12,1,13
95413,6,13,19
95419,10,19,29
95429,12,29,11
95441,2,11,13
95443,18,13,1
95461,6,1,7
95467,4,7,11
95471,8,11,19
95479,4,19,23
95483,24,23,17
95507,20,17,7
95527,4,7,11
95531,8,11,19
95539,10,19,29
95549,12,29,11
95561,8,11,19
95569,12,19,1
95581,16,1,17
95597,6,17,23
95603,14,23,7
95617,4,7,11
95621,8,11,19
95629,4,19,23
95633,18,23,11
95651,50,11,1
95701,6,1,7
95707,6,7,13
95713,4,13,17
95717,6,17,23
95723,8,23,1
95731,6,1,7
95737,10,7,17
95747,26,17,13
95773,10,13,23
95783,6,23,29
95789,2,29,1
95791,10,1,11
95801,2,11,13
95803,10,13,23
95813,6,23,29
95819,38,29,7
95857,12,7,19
95869,4,19,23
95873,8,23,1
95881,10,1,11
95891,20,11,1
95911,6,1,7
95917,6,7,13
95923,6,13,19
95929,18,19,7
95947,10,7,17
95957,2,17,19
95959,12,19,1
95971,16,1,17
95987,2,17,19
95989,12,19,1
96001,12,1,13
96013,4,13,17
96017,26,17,13
96043,10,13,23
96053,6,23,29
96059,20,29,19
96079,18,19,7
96097,40,7,17
96137,12,17,29
96149,8,29,7
96157,10,7,17
96167,12,17,29
96179,2,29,1
96181,18,1,19
96199,12,19,1
96211,10,1,11
96221,2,11,13
96223,10,13,23
96233,26,23,19
96259,4,19,23
96263,6,23,29
96269,12,29,11
96281,8,11,19
96289,4,19,23
96293,30,23,23
96323,6,23,29
96329,2,29,1
96331,6,1,7
96337,16,7,23
96353,24,23,17
96377,24,17,11
96401,18,11,29
96419,12,29,11
96431,12,11,23
96443,8,23,1
96451,6,1,7
96457,4,7,11
96461,8,11,19
96469,10,19,29
96479,8,29,7
96487,6,7,13
96493,4,13,17
96497,20,17,7
96517,10,7,17
96527,26,17,13
96553,4,13,17
96557,24,17,11
96581,6,11,17
96587,2,17,19
96589,12,19,1
96601,42,1,13
96643,18,13,1
96661,6,1,7
96667,4,7,11
96671,26,11,7
96697,6,7,13
96703,28,13,11
96731,6,11,17
96737,2,17,19
96739,10,19,29
96749,8,29,7
96757,6,7,13
96763,6,13,19
96769,10,19,29
96779,8,29,7
96787,10,7,17
96797,2,17,19
96799,22,19,11
96821,2,11,13
96823,4,13,17
96827,20,17,7
96847,4,7,11
96851,6,11,17
96857,36,17,23
96893,14,23,7
96907,4,7,11
96911,20,11,1
96931,22,1,23
96953,6,23,29
96959,14,29,13
96973,6,13,19
96979,10,19,29
