p,gap,res_mod6,next_res_mod6
79349,8,5,1
79357,10,1,5
79367,12,5,5
79379,14,5,1
79393,4,1,5
79397,2,5,1
79399,12,1,1
79411,12,1,1
79423,4,1,5
79427,6,5,5
79433,18,5,5
79451,30,5,5
79481,12,5,5
79493,38,5,1
79531,6,1,1
79537,12,1,1
79549,10,1,5
79559,2,5,1
79561,18,1,1
79579,10,1,5
79589,12,5,5
79601,8,5,1
79609,4,1,5
79613,8,5,1
79621,6,1,1
79627,4,1,5
79631,2,5,1
79633,24,1,1
79657,12,1,1
79669,18,1,1
79687,4,1,5
79691,2,5,1
79693,4,1,5
79697,2,5,1
79699,58,1,5
79757,12,5,5
79769,8,5,1
79777,24,1,1
79801,10,1,5
79811,2,5,1
79813,4,1,5
79817,6,5,5
79823,6,5,5
79829,12,5,5
79841,2,5,1
79843,4,1,5
79847,14,5,1
79861,6,1,1
79867,6,1,1
79873,16,1,5
79889,12,5,5
79901,2,5,1
79903,4,1,5
79907,32,5,1
79939,4,1,5
79943,24,5,5
79967,6,5,5
79973,6,5,5
79979,8,5,1
79987,10,1,5
79997,2,5,1
79999,22,1,5
80021,18,5,5
80039,12,5,5
80051,20,5,1
80071,6,1,1
80077,30,1,1
80107,4,1,5
80111,30,5,5
80141,6,5,5
80147,2,5,1
80149,4,1,5
80153,14,5,1
80167,6,1,1
80173,4,1,5
80177,14,5,1
80191,16,1,5
80207,2,5,1
80209,12,1,1
80221,10,1,5
80231,2,5,1
80233,6,1,1
80239,12,1,1
80251,12,1,1
80263,10,1,5
80273,6,5,5
80279,8,5,1
80287,22,1,5
80309,8,5,1
80317,12,1,1
80329,12,1,1
80341,6,1,1
80347,16,1,5
80363,6,5,5
80369,18,5,5
80387,20,5,1
80407,22,1,5
80429,18,5,5
80447,2,5,1
80449,22,1,5
80471,2,5,1
80473,16,1,5
80489,2,5,1
80491,22,1,5
80513,14,5,1
80527,10,1,5
80537,20,5,1
80557,10,1,5
80567,32,5,1
80599,4,1,5
80603,8,5,1
80611,10,1,5
80621,6,5,5
80627,2,5,1
80629,22,1,5
80651,6,5,5
80657,12,5,5
80669,2,5,1
80671,6,1,1
80677,4,1,5
80681,2,5,1
80683,4,1,5
80687,14,5,1
80701,12,1,1
80713,24,1,1
80737,10,1,5
80747,2,5,1
80749,12,1,1
80761,16,1,5
80777,2,5,1
80779,4,1,5
80783,6,5,5
80789,14,5,1
80803,6,1,1
80809,10,1,5
80819,12,5,5
80831,2,5,1
80833,16,1,5
80849,14,5,1
80863,34,1,5
80897,12,5,5
80909,2,5,1
80911,6,1,1
80917,6,1,1
80923,6,1,1
80929,4,1,5
80933,20,5,1
80953,10,1,5
80963,26,5,1
80989,12,1,1
81001,12,1,1
81013,4,1,5
81017,2,5,1
81019,4,1,5
81023,8,5,1
81031,10,1,5
81041,2,5,1
81043,4,1,5
81047,2,5,1
81049,22,1,5
81071,6,5,5
81077,6,5,5
81083,14,5,1
81097,4,1,5
81101,18,5,5
81119,12,5,5
81131,26,5,1
81157,6,1,1
81163,10,1,5
81173,8,5,1
81181,16,1,5
81197,2,5,1
81199,4,1,5
81203,20,5,1
81223,10,1,5
81233,6,5,5
81239,42,5,5
81281,2,5,1
81283,10,1,5
81293,6,5,5
81299,8,5,1
81307,24,1,1
81331,12,1,1
81343,6,1,1
81349,4,1,5
81353,6,5,5
81359,12,5,5
81371,2,5,1
81373,28,1,5
81401,8,5,1
81409,12,1,1
81421,18,1,1
81439,18,1,1
81457,6,1,1
81463,46,1,5
81509,8,5,1
81517,10,1,5
81527,6,5,5
81533,14,5,1
81547,4,1,5
81551,2,5,1
81553,6,1,1
81559,4,1,5
81563,6,5,5
81569,42,5,5
81611,8,5,1
81619,10,1,5
81629,8,5,1
81637,10,1,5
81647,2,5,1
81649,18,1,1
81667,4,1,5
81671,6,5,5
81677,12,5,5
81689,12,5,5
81701,2,5,1
81703,4,1,5
81707,20,5,1
81727,10,1,5
81737,12,5,5
81749,12,5,5
81761,8,5,1
81769,4,1,5
81773,26,5,1
81799,18,1,1
81817,22,1,5
81839,8,5,1
81847,6,1,1
81853,16,1,5
81869,14,5,1
81883,16,1,5
81899,2,5,1
81901,18,1,1
81919,10,1,5
81929,2,5,1
81931,6,1,1
81937,6,1,1
81943,10,1,5
81953,14,5,1
81967,4,1,5
81971,2,5,1
81973,30,1,1
82003,4,1,5
82007,2,5,1
82009,4,1,5
82013,8,5,1
82021,10,1,5
82031,6,5,5
82037,2,5,1
82039,12,1,1
82051,16,1,5
82067,6,5,5
82073,56,5,1
82129,10,1,5
82139,2,5,1
82141,12,1,1
82153,10,1,5
82163,8,5,1
82171,12,1,1
82183,6,1,1
82189,4,1,5
82193,14,5,1
82207,10,1,5
82217,2,5,1
82219,4,1,5
82223,8,5,1
82231,6,1,1
82237,4,1,5
82241,20,5,1
82261,6,1,1
82267,12,1,1
82279,22,1,5
82301,6,5,5
82307,32,5,1
82339,10,1,5
82349,2,5,1
82351,10,1,5
82361,12,5,5
82373,14,5,1
82387,6,1,1
82393,28,1,5
82421,36,5,5
82457,6,5,5
82463,6,5,5
82469,2,5,1
82471,12,1,1
82483,4,1,5
82487,6,5,5
82493,6,5,5
82499,8,5,1
82507,22,1,5
82529,2,5,1
82531,18,1,1
82549,10,1,5
82559,2,5,1
82561,6,1,1
82567,4,1,5
82571,20,5,1
82591,10,1,5
82601,8,5,1
82609,4,1,5
82613,6,5,5
82619,14,5,1
82633,18,1,1
82651,6,1,1
82657,42,1,1
82699,22,1,5
82721,2,5,1
82723,4,1,5
82727,2,5,1
82729,28,1,5
82757,2,5,1
82759,4,1,5
82763,18,5,5
82781,6,5,5
82787,6,5,5
82793,6,5,5
82799,12,5,5
82811,2,5,1
82813,24,1,1
82837,10,1,5
82847,36,5,5
82883,6,5,5
82889,2,5,1
82891,12,1,1
82903,10,1,5
82913,26,5,1
82939,24,1,1
82963,18,1,1
82981,16,1,5
82997,6,5,5
83003,6,5,5
83009,14,5,1
83023,24,1,1
83047,12,1,1
83059,4,1,5
83063,8,5,1
83071,6,1,1
83077,12,1,1
83089,4,1,5
83093,8,5,1
83101,16,1,5
83117,20,5,1
83137,40,1,5
83177,26,5,1
83203,4,1,5
83207,12,5,5
83219,2,5,1
83221,6,1,1
83227,4,1,5
83231,2,5,1
83233,10,1,5
83243,14,5,1
83257,10,1,5
83267,2,5,1
83269,4,1,5
83273,26,5,1
83299,12,1,1
83311,28,1,5
83339,2,5,1
83341,16,1,5
83357,26,5,1
83383,6,1,1
83389,10,1,5
83399,2,5,1
83401,6,1,1
83407,10,1,5
83417,6,5,5
83423,8,5,1
83431,6,1,1
83437,6,1,1
83443,6,1,1
83449,10,1,5
83459,12,5,5
83471,6,5,5
83477,20,5,1
83497,40,1,5
83537,20,5,1
83557,4,1,5
83561,2,5,1
83563,16,1,5
83579,12,5,5
83591,6,5,5
83597,12,5,5
83609,8,5,1
83617,4,1,5
83621,18,5,5
83639,2,5,1
83641,12,1,1
83653,10,1,5
83663,26,5,1
83689,12,1,1
83701,16,1,5
83717,2,5,1
83719,18,1,1
83737,24,1,1
83761,12,1,1
83773,4,1,5
83777,14,5,1
83791,22,1,5
83813,20,5,1
83833,10,1,5
83843,14,5,1
83857,12,1,1
83869,4,1,5
83873,18,5,5
83891,12,5,5
83903,8,5,1
83911,10,1,5
83921,12,5,5
83933,6,5,5
83939,30,5,5
83969,14,5,1
83983,4,1,5
83987,24,5,5
84011,6,5,5
84017,30,5,5
84047,6,5,5
84053,6,5,5
84059,2,5,1
84061,6,1,1
84067,22,1,5
84089,32,5,1
84121,6,1,1
84127,4,1,5
84131,6,5,5
84137,6,5,5
84143,20,5,1
84163,16,1,5
84179,2,5,1
84181,10,1,5
84191,8,5,1
84199,12,1,1
84211,10,1,5
84221,2,5,1
84223,6,1,1
84229,10,1,5
84239,8,5,1
84247,16,1,5
84263,36,5,5
84299,8,5,1
84307,6,1,1
84313,4,1,5
84317,2,5,1
84319,28,1,5
84347,2,5,1
84349,28,1,5
84377,12,5,5
84389,2,5,1
84391,10,1,5
84401,6,5,5
84407,14,5,1
84421,10,1,5
84431,6,5,5
84437,6,5,5
84443,6,5,5
84449,8,5,1
84457,6,1,1
84463,4,1,5
84467,14,5,1
84481,18,1,1
84499,4,1,5
84503,6,5,5
84509,12,5,5
84521,2,5,1
84523,10,1,5
84533,18,5,5
84551,8,5,1
84559,30,1,1
84589,40,1,5
84629,2,5,1
84631,18,1,1
84649,4,1,5
84653,6,5,5
84659,14,5,1
84673,18,1,1
84691,6,1,1
84697,4,1,5
84701,12,5,5
84713,6,5,5
84719,12,5,5
84731,6,5,5
84737,14,5,1
84751,10,1,5
84761,26,5,1
84787,6,1,1
84793,16,1,5
84809,2,5,1
84811,16,1,5
84827,30,5,5
84857,2,5,1
84859,10,1,5
84869,2,5,1
84871,42,1,1
84913,6,1,1
84919,28,1,5
84947,14,5,1
84961,6,1,1
84967,10,1,5
84977,2,5,1
84979,12,1,1
84991,18,1,1
85009,12,1,1
85021,6,1,1
85027,10,1,5
85037,12,5,5
85049,12,5,5
85061,20,5,1
85081,6,1,1
85087,4,1,5
85091,2,5,1
85093,10,1,5
85103,6,5,5
85109,12,5,5
85121,12,5,5
85133,14,5,1
85147,12,1,1
85159,34,1,5
85193,6,5,5
85199,2,5,1
85201,12,1,1
85213,10,1,5
85223,6,5,5
85229,8,5,1
85237,6,1,1
85243,4,1,5
85247,12,5,5
85259,38,5,1
85297,6,1,1
85303,10,1,5
85313,18,5,5
85331,2,5,1
85333,28,1,5
85361,2,5,1
85363,6,1,1
85369,12,1,1
85381,30,1,1
85411,16,1,5
85427,2,5,1
85429,10,1,5
85439,8,5,1
85447,4,1,5
85451,2,5,1
85453,16,1,5
85469,18,5,5
85487,26,5,1
85513,4,1,5
85517,6,5,5
85523,8,5,1
85531,18,1,1
85549,22,1,5
85571,6,5,5
85577,20,5,1
85597,4,1,5
85601,6,5,5
85607,12,5,5
85619,2,5,1
85621,6,1,1
85627,12,1,1
85639,4,1,5
85643,18,5,5
85661,6,5,5
85667,2,5,1
85669,22,1,5
85691,12,5,5
85703,8,5,1
85711,6,1,1
85717,16,1,5
85733,18,5,5
85751,30,5,5
85781,12,5,5
85793,24,5,5
85817,2,5,1
85819,10,1,5
85829,2,5,1
85831,6,1,1
85837,6,1,1
85843,4,1,5
85847,6,5,5
85853,36,5,5
85889,14,5,1
85903,6,1,1
85909,22,1,5
85931,2,5,1
85933,58,1,5
85991,8,5,1
85999,12,1,1
86011,6,1,1
86017,10,1,5
86027,2,5,1
86029,40,1,5
86069,8,5,1
86077,6,1,1
86083,28,1,5
86111,2,5,1
86113,4,1,5
86117,14,5,1
86131,6,1,1
86137,6,1,1
86143,18,1,1
86161,10,1,5
86171,8,5,1
86179,4,1,5
86183,14,5,1
86197,4,1,5
86201,8,5,1
86209,30,1,1
86239,4,1,5
86243,6,5,5
86249,8,5,1
86257,6,1,1
86263,6,1,1
86269,18,1,1
86287,4,1,5
86291,2,5,1
86293,4,1,5
86297,14,5,1
86311,12,1,1
86323,18,1,1
86341,10,1,5
86351,2,5,1
86353,4,1,5
86357,12,5,5
86369,2,5,1
86371,10,1,5
86381,8,5,1
86389,10,1,5
86399,14,5,1
86413,10,1,5
86423,18,5,5
86441,12,5,5
86453,8,5,1
86461,6,1,1
86467,10,1,5
86477,14,5,1
86491,10,1,5
86501,8,5,1
86509,22,1,5
86531,2,5,1
86533,6,1,1
86539,22,1,5
86561,12,5,5
86573,6,5,5
86579,8,5,1
86587,12,1,1
86599,28,1,5
86627,2,5,1
86629,48,1,1
86677,12,1,1
86689,4,1,5
86693,18,5,5
86711,8,5,1
86719,10,1,5
86729,14,5,1
86743,10,1,5
86753,14,5,1
86767,4,1,5
86771,12,5,5
86783,30,5,5
86813,24,5,5
86837,6,5,5
86843,8,5,1
86851,6,1,1
86857,4,1,5
86861,8,5,1
86869,54,1,1
86923,4,1,5
86927,2,5,1
86929,10,1,5
86939,12,5,5
86951,8,5,1
86959,10,1,5
86969,12,5,5
86981,12,5,5
86993,18,5,5
87011,2,5,1
87013,24,1,1
87037,4,1,5
87041,8,5,1
87049,22,1,5
87071,12,5,5
87083,20,5,1
87103,4,1,5
87107,12,5,5
87119,2,5,1
87121,12,1,1
87133,16,1,5
87149,2,5,1
87151,28,1,5
87179,2,5,1
87181,6,1,1
87187,24,1,1
87211,10,1,5
87221,2,5,1
87223,28,1,5
87251,2,5,1
87253,4,1,5
87257,20,5,1
87277,4,1,5
87281,12,5,5
87293,6,5,5
87299,14,5,1
87313,4,1,5
87317,6,5,5
87323,14,5,1
87337,22,1,5
87359,24,5,5
87383,20,5,1
87403,4,1,5
87407,14,5,1
87421,6,1,1
87427,6,1,1
87433,10,1,5
87443,30,5,5
87473,8,5,1
87481,10,1,5
87491,18,5,5
87509,2,5,1
87511,6,1,1
87517,6,1,1
87523,16,1,5
87539,2,5,1
87541,6,1,1
87547,6,1,1
87553,4,1,5
87557,2,5,1
87559,24,1,1
87583,4,1,5
87587,2,5,1
87589,24,1,1
87613,10,1,5
87623,6,5,5
87629,2,5,1
87631,10,1,5
87641,2,5,1
87643,6,1,1
87649,22,1,5
87671,8,5,1
87679,4,1,5
87683,8,5,1
87691,6,1,1
87697,4,1,5
87701,18,5,5
87719,2,5,1
87721,18,1,1
87739,4,1,5
87743,8,5,1
87751,16,1,5
87767,26,5,1
87793,4,1,5
87797,6,5,5
87803,8,5,1
87811,22,1,5
87833,20,5,1
87853,16,1,5
87869,8,5,1
87877,4,1,5
87881,6,5,5
87887,24,5,5
87911,6,5,5
87917,14,5,1
87931,12,1,1
87943,16,1,5
87959,2,5,1
87961,12,1,1
87973,4,1,5
87977,14,5,1
87991,10,1,5
88001,2,5,1
88003,4,1,5
88007,12,5,5
88019,18,5,5
88037,32,5,1
88069,10,1,5
88079,14,5,1
88093,24,1,1
88117,12,1,1
88129,40,1,5
88169,8,5,1
88177,34,1,5
88211,12,5,5
88223,14,5,1
88237,4,1,5
88241,18,5,5
88259,2,5,1
88261,28,1,5
88289,12,5,5
88301,20,5,1
88321,6,1,1
88327,10,1,5
88337,2,5,1
88339,40,1,5
88379,18,5,5
88397,14,5,1
88411,12,1,1
88423,4,1,5
88427,36,5,5
88463,6,5,5
88469,2,5,1
88471,22,1,5
88493,6,5,5
88499,14,5,1
88513,10,1,5
88523,24,5,5
88547,42,5,5
88589,2,5,1
88591,16,1,5
88607,2,5,1
88609,34,1,5
88643,8,5,1
88651,6,1,1
88657,4,1,5
88661,2,5,1
88663,4,1,5
88667,14,5,1
88681,40,1,5
88721,8,5,1
88729,12,1,1
88741,6,1,1
88747,24,1,1
88771,18,1,1
88789,4,1,5
88793,6,5,5
88799,2,5,1
88801,6,1,1
88807,4,1,5
88811,2,5,1
88813,4,1,5
88817,2,5,1
88819,24,1,1
88843,10,1,5
88853,8,5,1
88861,6,1,1
88867,6,1,1
88873,10,1,5
88883,14,5,1
88897,6,1,1
88903,16,1,5
88919,18,5,5
88937,14,5,1
88951,18,1,1
88969,24,1,1
88993,4,1,5
88997,6,5,5
89003,6,5,5
89009,8,5,1
89017,4,1,5
89021,20,5,1
89041,10,1,5
89051,6,5,5
89057,12,5,5
89069,2,5,1
89071,12,1,1
89083,4,1,5
89087,14,5,1
89101,6,1,1
89107,6,1,1
89113,6,1,1
89119,4,1,5
89123,14,5,1
89137,16,1,5
89153,36,5,5
89189,14,5,1
89203,6,1,1
89209,4,1,5
89213,14,5,1
89227,4,1,5
89231,6,5,5
89237,24,5,5
89261,8,5,1
89269,4,1,5
89273,20,5,1
89293,10,1,5
89303,14,5,1
89317,12,1,1
89329,34,1,5
89363,8,5,1
89371,10,1,5
89381,6,5,5
89387,6,5,5
89393,6,5,5
89399,14,5,1
89413,4,1,5
89417,14,5,1
89431,12,1,1
89443,6,1,1
89449,10,1,5
89459,18,5,5
89477,14,5,1
89491,10,1,5
89501,12,5,5
89513,6,5,5
89519,2,5,1
89521,6,1,1
89527,6,1,1
89533,28,1,5
89561,2,5,1
89563,4,1,5
89567,24,5,5
89591,6,5,5
89597,2,5,1
89599,4,1,5
89603,8,5,1
89611,16,1,5
89627,6,5,5
89633,20,5,1
89653,4,1,5
89657,2,5,1
89659,10,1,5
89669,2,5,1
89671,10,1,5
89681,8,5,1
89689,64,1,5
89753,6,5,5
89759,8,5,1
89767,12,1,1
89779,4,1,5
89783,14,5,1
89797,12,1,1
89809,10,1,5
89819,2,5,1
89821,12,1,1
89833,6,1,1
89839,10,1,5
89849,18,5,5
89867,24,5,5
89891,6,5,5
89897,2,5,1
89899,10,1,5
89909,8,5,1
89917,6,1,1
89923,16,1,5
89939,20,5,1
89959,4,1,5
89963,14,5,1
89977,6,1,1
89983,6,1,1
89989,12,1,1
90001,6,1,1
90007,4,1,5
90011,6,5,5
90017,2,5,1
90019,4,1,5
90023,8,5,1
90031,22,1,5
90053,6,5,5
90059,8,5,1
90067,4,1,5
90071,2,5,1
90073,16,1,5
90089,18,5,5
90107,14,5,1
90121,6,1,1
90127,22,1,5
90149,14,5,1
90163,10,1,5
90173,14,5,1
90187,4,1,5
90191,6,5,5
90197,2,5,1
90199,4,1,5
90203,14,5,1
90217,10,1,5
90227,12,5,5
90239,8,5,1
90247,16,1,5
90263,8,5,1
90271,10,1,5
90281,8,5,1
90289,24,1,1
90313,40,1,5
90353,6,5,5
90359,12,5,5
90371,2,5,1
90373,6,1,1
90379,18,1,1
90397,4,1,5
90401,2,5,1
90403,4,1,5
90407,30,5,5
90437,2,5,1
90439,30,1,1
90469,4,1,5
90473,8,5,1
90481,18,1,1
90499,12,1,1
90511,12,1,1
90523,4,1,5
90527,2,5,1
90529,4,1,5
90533,14,5,1
90547,36,1,1
90583,16,1,5
90599,18,5,5
90617,2,5,1
90619,12,1,1
90631,10,1,5
90641,6,5,5
90647,12,5,5
90659,18,5,5
90677,2,5,1
90679,18,1,1
90697,6,1,1
90703,6,1,1
90709,22,1,5
90731,18,5,5
90749,38,5,1
90787,6,1,1
90793,10,1,5
90803,18,5,5
90821,2,5,1
90823,10,1,5
90833,8,5,1
90841,6,1,1
90847,16,1,5
90863,24,5,5
90887,14,5,1
90901,6,1,1
90907,4,1,5
90911,6,5,5
90917,14,5,1
90931,16,1,5
90947,24,5,5
90971,6,5,5
90977,12,5,5
90989,8,5,1
90997,12,1,1
91009,10,1,5
91019,14,5,1
91033,46,1,5
91079,2,5,1
91081,16,1,5
91097,2,5,1
91099,22,1,5
91121,6,5,5
91127,2,5,1
91129,10,1,5
91139,2,5,1
91141,10,1,5
91151,2,5,1
91153,6,1,1
91159,4,1,5
91163,20,5,1
91183,10,1,5
91193,6,5,5
91199,30,5,5
91229,8,5,1
91237,6,1,1
91243,6,1,1
91249,4,1,5
91253,30,5,5
91283,8,5,1
91291,6,1,1
91297,6,1,1
91303,6,1,1
91309,22,1,5
91331,36,5,5
91367,2,5,1
91369,4,1,5
91373,8,5,1
91381,6,1,1
91387,6,1,1
91393,4,1,5
91397,14,5,1
91411,12,1,1
91423,10,1,5
91433,20,5,1
91453,4,1,5
91457,2,5,1
91459,4,1,5
91463,30,5,5
91493,6,5,5
91499,14,5,1
91513,16,1,5
91529,12,5,5
91541,30,5,5
91571,2,5,1
91573,4,1,5
91577,6,5,5
91583,8,5,1
91591,30,1,1
91621,10,1,5
91631,8,5,1
91639,34,1,5
91673,18,5,5
91691,12,5,5
91703,8,5,1
91711,22,1,5
91733,20,5,1
91753,4,1,5
91757,14,5,1
91771,10,1,5
91781,20,5,1
91801,6,1,1
91807,4,1,5
91811,2,5,1
91813,10,1,5
91823,14,5,1
91837,4,1,5
91841,26,5,1
91867,6,1,1
91873,36,1,1
91909,12,1,1
91921,18,1,1
91939,4,1,5
91943,8,5,1
91951,6,1,1
91957,4,1,5
91961,6,5,5
91967,2,5,1
91969,28,1,5
91997,6,5,5
92003,6,5,5
92009,24,5,5
92033,8,5,1
92041,10,1,5
92051,26,5,1
92077,6,1,1
92083,24,1,1
92107,4,1,5
92111,8,5,1
92119,24,1,1
92143,10,1,5
92153,20,5,1
92173,4,1,5
92177,2,5,1
92179,10,1,5
92189,14,5,1
92203,16,1,5
92219,2,5,1
92221,6,1,1
92227,6,1,1
92233,4,1,5
92237,6,5,5
92243,8,5,1
92251,18,1,1
92269,28,1,5
92297,14,5,1
92311,6,1,1
92317,16,1,5
92333,14,5,1
92347,6,1,1
92353,4,1,5
92357,6,5,5
92363,6,5,5
92369,8,5,1
92377,4,1,5
92381,2,5,1
92383,4,1,5
92387,12,5,5
92399,2,5,1
92401,12,1,1
92413,6,1,1
92419,12,1,1
92431,28,1,5
92459,2,5,1
92461,6,1,1
92467,12,1,1
92479,10,1,5
92489,14,5,1
92503,4,1,5
92507,44,5,1
92551,6,1,1
92557,10,1,5
92567,2,5,1
92569,12,1,1
92581,12,1,1
92593,30,1,1
92623,4,1,5
92627,12,5,5
92639,2,5,1
92641,6,1,1
92647,10,1,5
92657,12,5,5
92669,2,5,1
92671,10,1,5
92681,2,5,1
92683,10,1,5
92693,6,5,5
92699,8,5,1
92707,10,1,5
92717,6,5,5
92723,14,5,1
92737,16,1,5
92753,8,5,1
92761,6,1,1
92767,12,1,1
92779,10,1,5
92789,2,5,1
92791,10,1,5
92801,8,5,1
92809,12,1,1
92821,10,1,5
92831,18,5,5
92849,8,5,1
92857,4,1,5
92861,2,5,1
92863,4,1,5
92867,26,5,1
92893,6,1,1
92899,22,1,5
92921,6,5,5
92927,14,5,1
92941,10,1,5
92951,6,5,5
92957,2,5,1
92959,28,1,5
92987,6,5,5
92993,8,5,1
93001,46,1,5
93047,6,5,5
93053,6,5,5
93059,18,5,5
93077,6,5,5
93083,6,5,5
93089,8,5,1
93097,6,1,1
93103,10,1,5
93113,18,5,5
93131,2,5,1
93133,6,1,1
93139,12,1,1
93151,18,1,1
93169,10,1,5
93179,8,5,1
93187,12,1,1
93199,30,1,1
93229,10,1,5
93239,2,5,1
93241,10,1,5
93251,2,5,1
93253,4,1,5
93257,6,5,5
93263,18,5,5
93281,2,5,1
93283,4,1,5
93287,20,5,1
93307,12,1,1
93319,4,1,5
93323,6,5,5
93329,8,5,1
93337,34,1,5
93371,6,5,5
93377,6,5,5
93383,24,5,5
93407,12,5,5
93419,8,5,1
93427,36,1,1
93463,16,1,5
93479,2,5,1
93481,6,1,1
93487,4,1,5
93491,2,5,1
93493,4,1,5
93497,6,5,5
93503,20,5,1
93523,6,1,1
93529,24,1,1
93553,4,1,5
93557,2,5,1
93559,4,1,5
93563,18,5,5
93581,20,5,1
93601,6,1,1
93607,22,1,5
93629,8,5,1
93637,46,1,5
93683,18,5,5
93701,2,5,1
93703,16,1,5
93719,20,5,1
93739,22,1,5
93761,2,5,1
93763,24,1,1
93787,22,1,5
93809,2,5,1
93811,16,1,5
93827,24,5,5
93851,20,5,1
93871,16,1,5
93887,2,5,1
93889,4,1,5
93893,8,5,1
93901,10,1,5
93911,2,5,1
93913,10,1,5
93923,14,5,1
93937,4,1,5
93941,8,5,1
93949,18,1,1
93967,4,1,5
93971,8,5,1
93979,4,1,5
93983,14,5,1
93997,10,1,5
94007,2,5,1
94009,24,1,1
94033,16,1,5
94049,8,5,1
94057,6,1,1
94063,16,1,5
94079,20,5,1
94099,10,1,5
94109,2,5,1
94111,6,1,1
94117,4,1,5
94121,30,5,5
94151,2,5,1
94153,16,1,5
94169,32,5,1
94201,6,1,1
94207,12,1,1
94219,10,1,5
94229,24,5,5
94253,8,5,1
94261,12,1,1
94273,18,1,1
94291,16,1,5
94307,2,5,1
94309,12,1,1
94321,6,1,1
94327,4,1,5
94331,12,5,5
94343,6,5,5
94349,2,5,1
94351,28,1,5
94379,18,5,5
94397,2,5,1
94399,22,1,5
94421,6,5,5
94427,6,5,5
94433,6,5,5
94439,2,5,1
94441,6,1,1
94447,16,1,5
94463,14,5,1
94477,6,1,1
94483,30,1,1
94513,16,1,5
94529,2,5,1
94531,10,1,5
94541,2,5,1
94543,4,1,5
94547,12,5,5
94559,2,5,1
94561,12,1,1
94573,10,1,5
94583,14,5,1
94597,6,1,1
94603,10,1,5
94613,8,5,1
94621,28,1,5
94649,2,5,1
94651,36,1,1
94687,6,1,1
94693,16,1,5
94709,14,5,1
94723,4,1,5
94727,20,5,1
94747,24,1,1
94771,6,1,1
94777,4,1,5
94781,8,5,1
94789,4,1,5
94793,18,5,5
94811,8,5,1
94819,4,1,5
94823,14,5,1
94837,4,1,5
94841,6,5,5
94847,2,5,1
94849,24,1,1
94873,16,1,5
94889,14,5,1
94903,4,1,5
94907,26,5,1
94933,16,1,5
94949,2,5,1
94951,10,1,5
94961,32,5,1
94993,6,1,1
94999,4,1,5
95003,6,5,5
95009,12,5,5
95021,6,5,5
95027,36,5,5
95063,8,5,1
95071,12,1,1
95083,4,1,5
95087,2,5,1
95089,4,1,5
95093,8,5,1
95101,6,1,1
95107,4,1,5
95111,20,5,1
95131,12,1,1
95143,10,1,5
95153,24,5,5
95177,12,5,5
95189,2,5,1
95191,12,1,1
95203,10,1,5
95213,6,5,5
95219,12,5,5
95231,2,5,1
95233,6,1,1
95239,18,1,1
95257,4,1,5
95261,6,5,5
95267,6,5,5
95273,6,5,5
95279,8,5,1
95287,24,1,1
95311,6,1,1
95317,10,1,5
95327,12,5,5
95339,30,5,5
95369,14,5,1
95383,10,1,5
95393,8,5,1
95401,12,1,1
95413,6,1,1
95419,10,1,5
95429,12,5,5
95441,2,5,1
95443,18,1,1
95461,6,1,1
95467,4,1,5
95471,8,5,1
95479,4,1,5
95483,24,5,5
95507,20,5,1
95527,4,1,5
95531,8,5,1
95539,10,1,5
95549,12,5,5
95561,8,5,1
95569,12,1,1
95581,16,1,5
95597,6,5,5
95603,14,5,1
95617,4,1,5
95621,8,5,1
95629,4,1,5
95633,18,5,5
95651,50,5,1
95701,6,1,1
95707,6,1,1
95713,4,1,5
95717,6,5,5
95723,8,5,1
95731,6,1,1
95737,10,1,5
95747,26,5,1
95773,10,1,5
95783,6,5,5
95789,2,5,1
95791,10,1,5
95801,2,5,1
95803,10,1,5
95813,6,5,5
95819,38,5,1
95857,12,1,1
95869,4,1,5
95873,8,5,1
95881,10,1,5
95891,20,5,1
95911,6,1,1
95917,6,1,1
95923,6,1,1
95929,18,1,1
95947,10,1,5
95957,2,5,1
95959,12,1,1
95971,16,1,5
95987,2,5,1
95989,12,1,1
96001,12,1,1
96013,4,1,5
96017,26,5,1
96043,10,1,5
96053,6,5,5
96059,20,5,1
96079,18,1,1
96097,40,1,5
96137,12,5,5
96149,8,5,1
96157,10,1,5
96167,12,5,5
96179,2,5,1
96181,18,1,1
96199,12,1,1
96211,10,1,5
96221,2,5,1
96223,10,1,5
96233,26,5,1
96259,4,1,5
96263,6,5,5
96269,12,5,5
96281,8,5,1
96289,4,1,5
96293,30,5,5
96323,6,5,5
96329,2,5,1
96331,6,1,1
96337,16,1,5
96353,24,5,5
96377,24,5,5
96401,18,5,5
96419,12,5,5
96431,12,5,5
96443,8,5,1
96451,6,1,1
96457,4,1,5
96461,8,5,1
96469,10,1,5
96479,8,5,1
96487,6,1,1
96493,4,1,5
96497,20,5,1
96517,10,1,5
96527,26,5,1
96553,4,1,5
96557,24,5,5
96581,6,5,5
96587,2,5,1
96589,12,1,1
96601,42,1,1
96643,18,1,1
96661,6,1,1
96667,4,1,5
96671,26,5,1
96697,6,1,1
96703,28,1,5
96731,6,5,5
96737,2,5,1
96739,10,1,5
96749,8,5,1
96757,6,1,1
96763,6,1,1
96769,10,1,5
96779,8,5,1
96787,10,1,5
96797,2,5,1
96799,22,1,5
96821,2,5,1
96823,4,1,5
96827,20,5,1
96847,4,1,5
96851,6,5,5
96857,36,5,5
96893,14,5,1
96907,4,1,5
