p,gap,res_mod6,next_res_mod6
111227,2,5,1
111229,24,1,1
111253,10,1,5
111263,6,5,5
111269,2,5,1
111271,30,1,1
111301,16,1,5
111317,6,5,5
111323,14,5,1
111337,4,1,5
111341,6,5,5
111347,26,5,1
111373,36,1,1
111409,18,1,1
111427,4,1,5
111431,8,5,1
111439,4,1,5
111443,24,5,5
111467,20,5,1
111487,4,1,5
111491,2,5,1
111493,4,1,5
111497,12,5,5
111509,12,5,5
111521,12,5,5
111533,6,5,5
111539,38,5,1
111577,4,1,5
111581,12,5,5
111593,6,5,5
111599,12,5,5
111611,12,5,5
111623,14,5,1
111637,4,1,5
111641,12,5,5
111653,6,5,5
111659,8,5,1
111667,30,1,1
111697,24,1,1
111721,10,1,5
111731,2,5,1
111733,18,1,1
111751,16,1,5
111767,6,5,5
111773,6,5,5
111779,2,5,1
111781,10,1,5
111791,8,5,1
111799,22,1,5
111821,6,5,5
111827,2,5,1
111829,4,1,5
111833,14,5,1
111847,10,1,5
111857,6,5,5
111863,6,5,5
111869,2,5,1
111871,22,1,5
111893,20,5,1
111913,6,1,1
111919,30,1,1
111949,4,1,5
111953,6,5,5
111959,14,5,1
111973,4,1,5
111977,20,5,1
111997,22,1,5
112019,12,5,5
112031,30,5,5
112061,6,5,5
112067,2,5,1
112069,18,1,1
112087,10,1,5
112097,6,5,5
112103,8,5,1
112111,10,1,5
112121,8,5,1
112129,10,1,5
112139,14,5,1
112153,10,1,5
112163,18,5,5
112181,18,5,5
112199,8,5,1
112207,6,1,1
112213,10,1,5
112223,14,5,1
112237,4,1,5
112241,6,5,5
112247,2,5,1
112249,4,1,5
112253,8,5,1
112261,18,1,1
112279,10,1,5
112289,2,5,1
112291,6,1,1
112297,6,1,1
112303,24,1,1
112327,4,1,5
112331,6,5,5
112337,2,5,1
112339,10,1,5
112349,12,5,5
112361,2,5,1
112363,34,1,5
112397,6,5,5
112403,26,5,1
112429,30,1,1
112459,22,1,5
112481,20,5,1
112501,6,1,1
112507,36,1,1
112543,16,1,5
112559,12,5,5
112571,2,5,1
112573,4,1,5
112577,6,5,5
112583,6,5,5
112589,12,5,5
112601,2,5,1
112603,18,1,1
112621,22,1,5
112643,14,5,1
112657,6,1,1
112663,24,1,1
112687,4,1,5
112691,50,5,1
112741,16,1,5
112757,2,5,1
112759,12,1,1
112771,16,1,5
112787,12,5,5
112799,8,5,1
112807,24,1,1
112831,12,1,1
112843,16,1,5
112859,18,5,5
112877,24,5,5
112901,8,5,1
112909,4,1,5
112913,6,5,5
112919,2,5,1
112921,6,1,1
112927,12,1,1
112939,12,1,1
112951,16,1,5
112967,12,5,5
112979,18,5,5
112997,14,5,1
113011,6,1,1
113017,4,1,5
113021,2,5,1
113023,4,1,5
113027,12,5,5
113039,2,5,1
113041,10,1,5
113051,12,5,5
113063,18,5,5
113081,2,5,1
113083,6,1,1
113089,4,1,5
113093,18,5,5
113111,6,5,5
113117,6,5,5
113123,8,5,1
113131,12,1,1
113143,4,1,5
113147,2,5,1
113149,4,1,5
113153,6,5,5
113159,2,5,1
113161,6,1,1
113167,4,1,5
113171,2,5,1
113173,4,1,5
113177,12,5,5
113189,20,5,1
113209,4,1,5
113213,14,5,1
113227,6,1,1
113233,46,1,5
113279,8,5,1
113287,40,1,5
113327,2,5,1
113329,12,1,1
113341,16,1,5
113357,2,5,1
113359,4,1,5
113363,8,5,1
113371,10,1,5
113381,2,5,1
113383,34,1,5
113417,20,5,1
113437,16,1,5
113453,14,5,1
113467,22,1,5
113489,8,5,1
113497,4,1,5
113501,12,5,5
113513,24,5,5
113537,2,5,1
113539,18,1,1
113557,10,1,5
113567,24,5,5
113591,30,5,5
113621,2,5,1
113623,24,1,1
113647,10,1,5
113657,26,5,1
113683,34,1,5
113717,2,5,1
113719,4,1,5
113723,8,5,1
113731,18,1,1
113749,10,1,5
113759,2,5,1
113761,16,1,5
113777,2,5,1
113779,4,1,5
113783,14,5,1
113797,12,1,1
113809,10,1,5
113819,18,5,5
113837,6,5,5
113843,48,5,5
113891,8,5,1
113899,4,1,5
113903,6,5,5
113909,12,5,5
113921,12,5,5
113933,14,5,1
113947,10,1,5
113957,6,5,5
113963,6,5,5
113969,14,5,1
113983,6,1,1
113989,12,1,1
114001,12,1,1
114013,18,1,1
114031,10,1,5
114041,2,5,1
114043,24,1,1
114067,6,1,1
114073,4,1,5
114077,6,5,5
114083,6,5,5
114089,24,5,5
114113,30,5,5
114143,14,5,1
114157,4,1,5
114161,6,5,5
114167,26,5,1
114193,4,1,5
114197,2,5,1
114199,4,1,5
114203,14,5,1
114217,4,1,5
114221,8,5,1
114229,30,1,1
114259,10,1,5
114269,8,5,1
114277,4,1,5
114281,18,5,5
114299,12,5,5
114311,8,5,1
114319,10,1,5
114329,14,5,1
114343,28,1,5
114371,6,5,5
114377,30,5,5
114407,12,5,5
114419,32,5,1
114451,16,1,5
114467,6,5,5
114473,6,5,5
114479,8,5,1
114487,6,1,1
114493,54,1,1
114547,6,1,1
114553,18,1,1
114571,6,1,1
114577,16,1,5
114593,6,5,5
114599,2,5,1
114601,12,1,1
114613,4,1,5
114617,24,5,5
114641,2,5,1
114643,6,1,1
114649,10,1,5
114659,2,5,1
114661,10,1,5
114671,8,5,1
114679,10,1,5
114689,2,5,1
114691,22,1,5
114713,30,5,5
114743,6,5,5
114749,8,5,1
114757,4,1,5
114761,8,5,1
114769,4,1,5
114773,8,5,1
114781,16,1,5
114797,2,5,1
114799,10,1,5
114809,18,5,5
114827,6,5,5
114833,14,5,1
114847,12,1,1
114859,24,1,1
114883,6,1,1
114889,12,1,1
114901,12,1,1
114913,28,1,5
114941,26,5,1
114967,6,1,1
114973,24,1,1
114997,4,1,5
115001,12,5,5
115013,6,5,5
115019,2,5,1
115021,36,1,1
115057,4,1,5
115061,6,5,5
115067,12,5,5
115079,20,5,1
115099,18,1,1
115117,6,1,1
115123,4,1,5
115127,6,5,5
115133,18,5,5
115151,2,5,1
115153,10,1,5
115163,20,5,1
115183,18,1,1
115201,10,1,5
115211,12,5,5
115223,14,5,1
115237,12,1,1
115249,10,1,5
115259,20,5,1
115279,22,1,5
115301,2,5,1
115303,6,1,1
115309,10,1,5
115319,2,5,1
115321,6,1,1
115327,4,1,5
115331,6,5,5
115337,6,5,5
115343,18,5,5
115361,2,5,1
115363,36,1,1
115399,22,1,5
115421,8,5,1
115429,30,1,1
115459,10,1,5
115469,2,5,1
115471,28,1,5
115499,14,5,1
115513,10,1,5
115523,24,5,5
115547,6,5,5
115553,8,5,1
115561,10,1,5
115571,18,5,5
115589,8,5,1
115597,4,1,5
115601,2,5,1
115603,10,1,5
115613,18,5,5
115631,6,5,5
115637,20,5,1
115657,6,1,1
115663,16,1,5
115679,14,5,1
115693,34,1,5
115727,6,5,5
115733,8,5,1
115741,10,1,5
115751,6,5,5
115757,6,5,5
115763,6,5,5
115769,2,5,1
115771,6,1,1
115777,4,1,5
115781,2,5,1
115783,10,1,5
115793,14,5,1
115807,4,1,5
115811,12,5,5
115823,8,5,1
115831,6,1,1
115837,12,1,1
115849,4,1,5
115853,6,5,5
115859,2,5,1
115861,12,1,1
115873,4,1,5
115877,2,5,1
115879,4,1,5
115883,8,5,1
115891,10,1,5
115901,2,5,1
115903,28,1,5
115931,2,5,1
115933,30,1,1
115963,16,1,5
115979,2,5,1
115981,6,1,1
115987,22,1,5
116009,18,5,5
116027,14,5,1
116041,6,1,1
116047,42,1,1
116089,10,1,5
116099,2,5,1
116101,6,1,1
116107,6,1,1
116113,18,1,1
116131,10,1,5
116141,18,5,5
116159,8,5,1
116167,10,1,5
116177,12,5,5
116189,2,5,1
116191,10,1,5
116201,38,5,1
116239,4,1,5
116243,14,5,1
116257,12,1,1
116269,4,1,5
116273,6,5,5
116279,14,5,1
116293,36,1,1
116329,12,1,1
116341,10,1,5
116351,8,5,1
116359,12,1,1
116371,10,1,5
116381,6,5,5
116387,24,5,5
116411,12,5,5
116423,14,5,1
116437,6,1,1
116443,4,1,5
116447,14,5,1
116461,10,1,5
116471,12,5,5
116483,8,5,1
116491,16,1,5
116507,24,5,5
116531,2,5,1
116533,4,1,5
116537,2,5,1
116539,10,1,5
116549,30,5,5
116579,14,5,1
116593,46,1,5
116639,18,5,5
116657,6,5,5
116663,18,5,5
116681,6,5,5
116687,2,5,1
116689,18,1,1
116707,12,1,1
116719,12,1,1
116731,10,1,5
116741,6,5,5
116747,42,5,5
116789,2,5,1
116791,6,1,1
116797,6,1,1
116803,16,1,5
116819,8,5,1
116827,6,1,1
116833,16,1,5
116849,18,5,5
116867,14,5,1
116881,22,1,5
116903,8,5,1
116911,12,1,1
116923,4,1,5
116927,2,5,1
116929,4,1,5
116933,20,5,1
116953,6,1,1
116959,10,1,5
116969,12,5,5
116981,8,5,1
116989,4,1,5
116993,24,5,5
117017,6,5,5
117023,14,5,1
117037,4,1,5
117041,2,5,1
117043,10,1,5
117053,18,5,5
117071,30,5,5
117101,8,5,1
117109,10,1,5
117119,8,5,1
117127,6,1,1
117133,30,1,1
117163,4,1,5
117167,24,5,5
117191,2,5,1
117193,10,1,5
117203,6,5,5
117209,14,5,1
117223,16,1,5
117239,2,5,1
117241,10,1,5
117251,8,5,1
117259,10,1,5
117269,12,5,5
117281,26,5,1
117307,12,1,1
117319,10,1,5
117329,2,5,1
117331,22,1,5
117353,8,5,1
117361,10,1,5
117371,2,5,1
117373,16,1,5
117389,24,5,5
117413,14,5,1
117427,4,1,5
117431,6,5,5
117437,6,5,5
117443,54,5,5
117497,2,5,1
117499,4,1,5
117503,8,5,1
117511,6,1,1
117517,12,1,1
117529,10,1,5
117539,2,5,1
117541,22,1,5
117563,8,5,1
117571,6,1,1
117577,40,1,5
117617,2,5,1
117619,24,1,1
117643,16,1,5
117659,12,5,5
117671,2,5,1
117673,6,1,1
117679,22,1,5
117701,2,5,1
117703,6,1,1
117709,12,1,1
117721,6,1,1
117727,4,1,5
117731,20,5,1
117751,6,1,1
117757,6,1,1
117763,10,1,5
117773,6,5,5
117779,8,5,1
117787,10,1,5
117797,12,5,5
117809,2,5,1
117811,22,1,5
117833,6,5,5
117839,2,5,1
117841,10,1,5
117851,26,5,1
117877,4,1,5
117881,2,5,1
117883,6,1,1
117889,10,1,5
117899,12,5,5
117911,6,5,5
117917,20,5,1
117937,22,1,5
117959,14,5,1
117973,4,1,5
117977,2,5,1
117979,10,1,5
117989,2,5,1
117991,42,1,1
118033,4,1,5
118037,6,5,5
118043,8,5,1
118051,6,1,1
118057,4,1,5
118061,20,5,1
118081,12,1,1
118093,34,1,5
118127,20,5,1
118147,16,1,5
118163,6,5,5
118169,2,5,1
118171,18,1,1
118189,22,1,5
118211,2,5,1
118213,6,1,1
118219,28,1,5
118247,2,5,1
118249,4,1,5
118253,6,5,5
118259,14,5,1
118273,4,1,5
118277,20,5,1
118297,46,1,5
118343,18,5,5
118361,8,5,1
118369,4,1,5
118373,14,5,1
118387,12,1,1
118399,10,1,5
118409,2,5,1
118411,12,1,1
118423,6,1,1
118429,24,1,1
118453,4,1,5
118457,6,5,5
118463,8,5,1
118471,22,1,5
118493,36,5,5
118529,14,5,1
118543,6,1,1
118549,22,1,5
118571,12,5,5
118583,6,5,5
118589,14,5,1
118603,16,1,5
118619,2,5,1
118621,12,1,1
118633,28,1,5
118661,8,5,1
118669,4,1,5
118673,8,5,1
118681,6,1,1
118687,4,1,5
118691,18,5,5
118709,8,5,1
118717,22,1,5
118739,8,5,1
118747,4,1,5
118751,6,5,5
118757,30,5,5
118787,12,5,5
118799,2,5,1
118801,18,1,1
118819,12,1,1
118831,12,1,1
118843,18,1,1
118861,12,1,1
118873,18,1,1
118891,6,1,1
118897,4,1,5
118901,2,5,1
118903,4,1,5
118907,6,5,5
118913,14,5,1
118927,4,1,5
118931,36,5,5
118967,6,5,5
118973,54,5,5
119027,6,5,5
119033,6,5,5
119039,8,5,1
119047,10,1,5
119057,12,5,5
119069,14,5,1
119083,4,1,5
119087,2,5,1
119089,10,1,5
119099,2,5,1
119101,6,1,1
119107,22,1,5
119129,2,5,1
119131,28,1,5
119159,14,5,1
119173,6,1,1
119179,4,1,5
119183,8,5,1
119191,36,1,1
119227,6,1,1
119233,4,1,5
119237,6,5,5
119243,24,5,5
119267,24,5,5
119291,2,5,1
119293,4,1,5
119297,2,5,1
119299,12,1,1
119311,10,1,5
119321,38,5,1
119359,4,1,5
119363,26,5,1
119389,28,1,5
119417,2,5,1
119419,10,1,5
119429,18,5,5
119447,42,5,5
119489,14,5,1
119503,10,1,5
119513,20,5,1
119533,16,1,5
119549,2,5,1
119551,6,1,1
119557,6,1,1
119563,6,1,1
119569,22,1,5
119591,20,5,1
119611,6,1,1
119617,10,1,5
119627,6,5,5
119633,20,5,1
119653,4,1,5
119657,2,5,1
119659,12,1,1
119671,6,1,1
119677,10,1,5
119687,2,5,1
119689,10,1,5
119699,2,5,1
119701,22,1,5
119723,14,5,1
119737,10,1,5
119747,12,5,5
119759,12,5,5
119771,2,5,1
119773,10,1,5
119783,14,5,1
119797,12,1,1
119809,4,1,5
119813,14,5,1
119827,4,1,5
119831,8,5,1
119839,10,1,5
119849,2,5,1
119851,18,1,1
119869,12,1,1
119881,10,1,5
119891,30,5,5
119921,2,5,1
119923,6,1,1
119929,24,1,1
119953,10,1,5
119963,8,5,1
119971,10,1,5
119981,2,5,1
119983,10,1,5
119993,18,5,5
120011,6,5,5
120017,24,5,5
120041,6,5,5
120047,2,5,1
120049,18,1,1
120067,10,1,5
120077,2,5,1
120079,12,1,1
120091,6,1,1
120097,6,1,1
120103,18,1,1
120121,36,1,1
120157,6,1,1
120163,4,1,5
120167,14,5,1
120181,12,1,1
120193,6,1,1
120199,10,1,5
120209,14,5,1
120223,10,1,5
120233,14,5,1
120247,30,1,1
120277,6,1,1
120283,10,1,5
120293,6,5,5
120299,20,5,1
120319,12,1,1
120331,18,1,1
120349,22,1,5
120371,12,5,5
120383,8,5,1
120391,6,1,1
120397,4,1,5
120401,12,5,5
120413,14,5,1
120427,4,1,5
120431,42,5,5
120473,30,5,5
120503,8,5,1
120511,28,1,5
120539,12,5,5
120551,6,5,5
120557,6,5,5
120563,6,5,5
120569,8,5,1
120577,10,1,5
120587,20,5,1
120607,12,1,1
120619,4,1,5
120623,18,5,5
120641,6,5,5
120647,14,5,1
120661,10,1,5
120671,6,5,5
120677,12,5,5
120689,2,5,1
120691,18,1,1
120709,4,1,5
120713,8,5,1
120721,16,1,5
120737,2,5,1
120739,10,1,5
120749,14,5,1
120763,4,1,5
120767,12,5,5
120779,32,5,1
120811,6,1,1
120817,6,1,1
120823,6,1,1
120829,4,1,5
120833,14,5,1
120847,4,1,5
120851,12,5,5
120863,8,5,1
120871,6,1,1
120877,12,1,1
120889,10,1,5
120899,8,5,1
120907,10,1,5
120917,2,5,1
120919,10,1,5
120929,8,5,1
120937,4,1,5
120941,2,5,1
120943,4,1,5
120947,30,5,5
120977,20,5,1
120997,4,1,5
121001,6,5,5
121007,6,5,5
121013,6,5,5
121019,2,5,1
121021,18,1,1
121039,22,1,5
121061,2,5,1
121063,4,1,5
121067,14,5,1
121081,42,1,1
121123,16,1,5
121139,12,5,5
121151,6,5,5
121157,12,5,5
121169,2,5,1
121171,10,1,5
121181,8,5,1
121189,40,1,5
121229,30,5,5
121259,8,5,1
121267,4,1,5
121271,12,5,5
121283,8,5,1
121291,18,1,1
121309,4,1,5
121313,8,5,1
121321,6,1,1
121327,6,1,1
121333,10,1,5
121343,6,5,5
121349,2,5,1
121351,6,1,1
121357,10,1,5
121367,2,5,1
121369,10,1,5
121379,24,5,5
121403,18,5,5
121421,18,5,5
121439,2,5,1
121441,6,1,1
121447,6,1,1
121453,16,1,5
121469,18,5,5
121487,6,5,5
121493,8,5,1
121501,6,1,1
121507,16,1,5
121523,8,5,1
121531,16,1,5
121547,6,5,5
121553,6,5,5
121559,12,5,5
121571,6,5,5
121577,2,5,1
121579,12,1,1
121591,16,1,5
121607,2,5,1
121609,12,1,1
121621,10,1,5
121631,2,5,1
121633,4,1,5
121637,24,5,5
121661,26,5,1
121687,10,1,5
121697,14,5,1
121711,10,1,5
121721,6,5,5
121727,36,5,5
121763,24,5,5
121787,2,5,1
121789,54,1,1
121843,10,1,5
121853,14,5,1
121867,16,1,5
121883,6,5,5
121889,20,5,1
121909,12,1,1
121921,10,1,5
121931,6,5,5
121937,12,5,5
121949,2,5,1
121951,12,1,1
121963,4,1,5
121967,26,5,1
121993,4,1,5
121997,14,5,1
122011,10,1,5
122021,6,5,5
122027,2,5,1
122029,4,1,5
122033,6,5,5
122039,2,5,1
122041,10,1,5
122051,2,5,1
122053,16,1,5
122069,12,5,5
122081,18,5,5
122099,18,5,5
122117,14,5,1
122131,16,1,5
122147,2,5,1
122149,18,1,1
122167,6,1,1
122173,28,1,5
122201,2,5,1
122203,4,1,5
122207,2,5,1
122209,10,1,5
122219,12,5,5
122231,20,5,1
122251,12,1,1
122263,4,1,5
122267,6,5,5
122273,6,5,5
122279,20,5,1
122299,22,1,5
122321,2,5,1
122323,4,1,5
122327,20,5,1
122347,16,1,5
122363,24,5,5
122387,2,5,1
122389,4,1,5
122393,6,5,5
122399,2,5,1
122401,42,1,1
122443,6,1,1
122449,4,1,5
122453,18,5,5
122471,6,5,5
122477,12,5,5
122489,8,5,1
122497,4,1,5
122501,2,5,1
122503,6,1,1
122509,18,1,1
122527,6,1,1
122533,24,1,1
122557,4,1,5
122561,18,5,5
122579,18,5,5
122597,2,5,1
122599,10,1,5
122609,2,5,1
122611,40,1,5
122651,2,5,1
122653,10,1,5
122663,30,5,5
122693,8,5,1
122701,18,1,1
122719,22,1,5
122741,2,5,1
122743,10,1,5
122753,8,5,1
122761,16,1,5
122777,12,5,5
122789,30,5,5
122819,8,5,1
122827,6,1,1
122833,6,1,1
122839,10,1,5
122849,12,5,5
122861,6,5,5
122867,2,5,1
122869,18,1,1
122887,4,1,5
122891,30,5,5
122921,8,5,1
122929,10,1,5
122939,14,5,1
122953,4,1,5
122957,6,5,5
122963,8,5,1
122971,30,1,1
123001,6,1,1
123007,10,1,5
123017,14,5,1
123031,18,1,1
123049,10,1,5
123059,18,5,5
123077,6,5,5
123083,8,5,1
123091,22,1,5
123113,8,5,1
123121,6,1,1
123127,16,1,5
123143,26,5,1
123169,22,1,5
123191,12,5,5
123203,6,5,5
123209,8,5,1
123217,12,1,1
123229,10,1,5
123239,20,5,1
123259,10,1,5
123269,20,5,1
123289,18,1,1
123307,4,1,5
123311,12,5,5
123323,18,5,5
123341,32,5,1
123373,4,1,5
123377,2,5,1
123379,18,1,1
123397,4,1,5
123401,6,5,5
123407,12,5,5
123419,8,5,1
123427,6,1,1
123433,6,1,1
123439,10,1,5
123449,8,5,1
123457,22,1,5
123479,12,5,5
123491,2,5,1
123493,6,1,1
123499,4,1,5
123503,14,5,1
123517,10,1,5
123527,20,5,1
123547,4,1,5
123551,2,5,1
123553,28,1,5
123581,2,5,1
123583,10,1,5
123593,8,5,1
123601,18,1,1
123619,12,1,1
123631,6,1,1
123637,16,1,5
123653,8,5,1
123661,6,1,1
123667,10,1,5
123677,24,5,5
123701,6,5,5
123707,12,5,5
123719,8,5,1
123727,4,1,5
123731,2,5,1
123733,4,1,5
123737,20,5,1
123757,30,1,1
123787,4,1,5
123791,12,5,5
123803,14,5,1
123817,4,1,5
123821,8,5,1
123829,4,1,5
123833,20,5,1
123853,10,1,5
123863,24,5,5
123887,24,5,5
123911,12,5,5
123923,8,5,1
123931,10,1,5
123941,12,5,5
123953,20,5,1
123973,6,1,1
123979,4,1,5
123983,6,5,5
123989,8,5,1
123997,4,1,5
124001,20,5,1
124021,46,1,5
124067,20,5,1
124087,10,1,5
124097,24,5,5
124121,2,5,1
124123,10,1,5
124133,6,5,5
124139,8,5,1
124147,6,1,1
124153,18,1,1
124171,10,1,5
124181,2,5,1
124183,10,1,5
124193,6,5,5
124199,14,5,1
124213,18,1,1
124231,16,1,5
124247,2,5,1
124249,28,1,5
124277,14,5,1
124291,6,1,1
124297,4,1,5
124301,2,5,1
124303,6,1,1
124309,28,1,5
124337,2,5,1
124339,4,1,5
124343,6,5,5
124349,2,5,1
124351,12,1,1
124363,4,1,5
124367,60,5,5
124427,2,5,1
124429,4,1,5
124433,14,5,1
124447,12,1,1
124459,12,1,1
124471,6,1,1
124477,12,1,1
124489,4,1,5
124493,20,5,1
124513,16,1,5
124529,12,5,5
124541,2,5,1
124543,18,1,1
124561,6,1,1
124567,10,1,5
124577,24,5,5
124601,32,5,1
124633,10,1,5
124643,26,5,1
124669,4,1,5
124673,6,5,5
124679,14,5,1
124693,6,1,1
124699,4,1,5
124703,14,5,1
124717,4,1,5
124721,18,5,5
124739,14,5,1
124753,6,1,1
124759,10,1,5
124769,2,5,1
124771,6,1,1
124777,4,1,5
124781,2,5,1
124783,10,1,5
124793,6,5,5
124799,20,5,1
124819,4,1,5
124823,24,5,5
124847,6,5,5
124853,44,5,1
124897,10,1,5
124907,2,5,1
124909,10,1,5
124919,32,5,1
124951,28,1,5
124979,2,5,1
124981,6,1,1
124987,4,1,5
124991,12,5,5
125003,14,5,1
125017,12,1,1
125029,24,1,1
125053,10,1,5
125063,30,5,5
125093,8,5,1
125101,6,1,1
125107,6,1,1
125113,4,1,5
125117,2,5,1
125119,12,1,1
125131,10,1,5
125141,8,5,1
125149,34,1,5
125183,14,5,1
125197,4,1,5
125201,6,5,5
125207,12,5,5
125219,2,5,1
125221,10,1,5
125231,12,5,5
125243,18,5,5
125261,8,5,1
125269,18,1,1
125287,12,1,1
125299,4,1,5
125303,8,5,1
125311,18,1,1
125329,10,1,5
125339,14,5,1
125353,18,1,1
125371,12,1,1
125383,4,1,5
125387,12,5,5
125399,8,5,1
125407,16,1,5
125423,6,5,5
125429,12,5,5
125441,12,5,5
125453,18,5,5
125471,26,5,1
125497,10,1,5
125507,2,5,1
125509,18,1,1
125527,12,1,1
125539,12,1,1
125551,40,1,5
125591,6,5,5
125597,20,5,1
125617,4,1,5
125621,6,5,5
125627,12,5,5
125639,2,5,1
125641,10,1,5
125651,8,5,1
125659,10,1,5
125669,14,5,1
125683,4,1,5
125687,6,5,5
125693,14,5,1
125707,4,1,5
125711,6,5,5
125717,14,5,1
125731,6,1,1
125737,6,1,1
125743,10,1,5
125753,24,5,5
125777,12,5,5
125789,2,5,1
125791,12,1,1
125803,10,1,5
125813,8,5,1
125821,42,1,1
125863,24,1,1
125887,10,1,5
125897,2,5,1
125899,22,1,5
125921,6,5,5
125927,2,5,1
125929,4,1,5
125933,8,5,1
125941,18,1,1
125959,4,1,5
125963,38,5,1
126001,10,1,5
126011,2,5,1
126013,6,1,1
126019,4,1,5
126023,8,5,1
126031,6,1,1
126037,4,1,5
126041,6,5,5
126047,20,5,1
126067,12,1,1
126079,18,1,1
126097,10,1,5
126107,20,5,1
126127,4,1,5
126131,12,5,5
126143,8,5,1
126151,22,1,5
126173,26,5,1
126199,12,1,1
126211,12,1,1
126223,4,1,5
126227,2,5,1
126229,4,1,5
126233,8,5,1
126241,16,1,5
126257,14,5,1
126271,36,1,1
126307,4,1,5
126311,6,5,5
126317,6,5,5
126323,14,5,1
126337,4,1,5
126341,8,5,1
126349,10,1,5
126359,38,5,1
126397,24,1,1
126421,12,1,1
126433,10,1,5
126443,14,5,1
126457,4,1,5
126461,12,5,5
126473,8,5,1
126481,6,1,1
126487,4,1,5
126491,2,5,1
126493,6,1,1
126499,18,1,1
126517,24,1,1
126541,6,1,1
126547,4,1,5
126551,32,5,1
126583,18,1,1
126601,10,1,5
126611,2,5,1
126613,18,1,1
126631,10,1,5
126641,12,5,5
126653,30,5,5
126683,8,5,1
126691,12,1,1
126703,10,1,5
126713,6,5,5
126719,14,5,1
126733,6,1,1
126739,4,1,5
126743,8,5,1
126751,6,1,1
126757,4,1,5
126761,20,5,1
126781,42,1,1
126823,4,1,5
126827,12,5,5
126839,12,5,5
126851,6,5,5
126857,2,5,1
126859,54,1,1
126913,10,1,5
126923,20,5,1
126943,6,1,1
126949,12,1,1
126961,6,1,1
126967,22,1,5
126989,42,5,5
127031,2,5,1
127033,4,1,5
127037,14,5,1
127051,28,1,5
127079,2,5,1
127081,22,1,5
127103,20,5,1
127123,10,1,5
127133,6,5,5
127139,18,5,5
127157,6,5,5
127163,26,5,1
127189,18,1,1
127207,10,1,5
127217,2,5,1
127219,22,1,5
127241,6,5,5
127247,2,5,1
127249,12,1,1
127261,10,1,5
127271,6,5,5
127277,12,5,5
127289,2,5,1
127291,6,1,1
127297,4,1,5
127301,20,5,1
127321,10,1,5
127331,12,5,5
127343,20,5,1
127363,10,1,5
127373,26,5,1
127399,4,1,5
127403,20,5,1
127423,24,1,1
127447,6,1,1
127453,28,1,5
127481,6,5,5
127487,6,5,5
127493,14,5,1
127507,22,1,5
127529,12,5,5
127541,8,5,1
127549,30,1,1
127579,4,1,5
127583,8,5,1
127591,6,1,1
127597,4,1,5
127601,6,5,5
127607,2,5,1
127609,28,1,5
127637,6,5,5
127643,6,5,5
127649,8,5,1
127657,6,1,1
127663,6,1,1
127669,10,1,5
127679,2,5,1
127681,10,1,5
127691,12,5,5
127703,6,5,5
127709,2,5,1
127711,6,1,1
127717,10,1,5
127727,6,5,5
127733,6,5,5
127739,8,5,1
127747,16,1,5
127763,18,5,5
127781,26,5,1
127807,10,1,5
127817,2,5,1
127819,18,1,1
127837,6,1,1
127843,6,1,1
127849,10,1,5
127859,8,5,1
127867,6,1,1
127873,4,1,5
127877,36,5,5
127913,8,5,1
127921,10,1,5
127931,20,5,1
127951,22,1,5
127973,6,5,5
127979,18,5,5
127997,24,5,5
128021,12,5,5
128033,14,5,1
128047,6,1,1
128053,46,1,5
128099,12,5,5
128111,2,5,1
128113,6,1,1
128119,28,1,5
128147,6,5,5
128153,6,5,5
128159,14,5,1
128173,16,1,5
128189,12,5,5
128201,2,5,1
128203,10,1,5
128213,8,5,1
128221,16,1,5
128237,2,5,1
128239,18,1,1
128257,16,1,5
128273,14,5,1
128287,4,1,5
128291,20,5,1
128311,10,1,5
128321,6,5,5
128327,12,5,5
128339,2,5,1
128341,6,1,1
128347,4,1,5
128351,26,5,1
128377,12,1,1
128389,4,1,5
128393,6,5,5
128399,12,5,5
128411,2,5,1
128413,18,1,1
128431,6,1,1
128437,12,1,1
128449,12,1,1
128461,6,1,1
128467,6,1,1
128473,4,1,5
128477,6,5,5
128483,6,5,5
128489,20,5,1
128509,10,1,5
128519,2,5,1
128521,28,1,5
128549,2,5,1
128551,12,1,1
128563,28,1,5
128591,8,5,1
128599,4,1,5
128603,18,5,5
128621,8,5,1
128629,28,1,5
128657,2,5,1
128659,4,1,5
128663,6,5,5
128669,8,5,1
128677,6,1,1
128683,10,1,5
128693,24,5,5
128717,30,5,5
128747,2,5,1
128749,12,1,1
128761,6,1,1
128767,46,1,5
128813,6,5,5
128819,12,5,5
128831,2,5,1
128833,4,1,5
128837,20,5,1
128857,4,1,5
128861,12,5,5
128873,6,5,5
128879,24,5,5
128903,20,5,1
128923,16,1,5
128939,2,5,1
128941,10,1,5
128951,8,5,1
128959,10,1,5
128969,2,5,1
128971,10,1,5
128981,2,5,1
128983,4,1,5
128987,6,5,5
128993,8,5,1
129001,10,1,5
129011,12,5,5
129023,14,5,1
129037,12,1,1
129049,12,1,1
129061,22,1,5
129083,6,5,5
129089,8,5,1
129097,16,1,5
129113,6,5,5
129119,2,5,1
129121,6,1,1
129127,42,1,1
129169,18,1,1
129187,6,1,1
129193,4,1,5
129197,12,5,5
129209,12,5,5
129221,2,5,1
129223,6,1,1
129229,34,1,5
129263,14,5,1
129277,4,1,5
129281,6,5,5
129287,2,5,1
129289,4,1,5
129293,20,5,1
129313,28,1,5
129341,6,5,5
129347,14,5,1
